Timestamp,GHI_Wm2,AOD_Dust,Tamb_C,Tcell_C,PlantCapacity_kWp,Pout_kW
10/10/2023 22:00,0.0,0.202,20.06,20.06,300.0,0.18
10/10/2023 23:00,0.0,0.252,20.2,20.2,300.0,0.73
10/11/2023 00:00,0.0,0.213,19.31,19.31,300.0,0.0
10/11/2023 01:00,0.0,0.724,16.11,16.11,300.0,0.0
10/11/2023 02:00,0.0,0.229,16.59,16.59,300.0,0.0
10/11/2023 03:00,0.0,0.244,15.69,15.69,300.0,0.0
10/11/2023 04:00,0.0,0.323,11.97,11.97,300.0,1.7
10/11/2023 05:00,0.0,0.274,13.17,13.17,300.0,0.0
10/11/2023 06:00,0.0,0.383,10.98,10.98,300.0,0.38
10/11/2023 07:00,30.4,0.229,11.74,12.69,300.0,7.79
10/11/2023 08:00,0.0,0.579,12.47,12.47,300.0,0.0
10/11/2023 09:00,21.01,0.439,11.29,11.95,300.0,8.07
10/11/2023 10:00,0.0,0.403,13.42,13.42,300.0,0.0
10/11/2023 11:00,12.23,0.357,14.03,14.42,300.0,1.86
10/11/2023 12:00,13.42,0.243,15.24,15.66,300.0,2.17
10/11/2023 13:00,144.04,0.185,15.69,20.19,300.0,40.83
10/11/2023 14:00,317.58,0.178,18.03,27.96,300.0,87.82
10/11/2023 15:00,403.06,0.274,18.25,30.85,300.0,105.51
10/11/2023 16:00,527.8,0.274,16.38,32.88,300.0,133.43
10/11/2023 17:00,563.53,0.279,18.73,36.34,300.0,139.94
10/11/2023 18:00,598.48,0.432,20.4,39.1,300.0,136.77
10/11/2023 19:00,562.09,0.367,21.08,38.65,300.0,133.03
10/11/2023 20:00,0.0,0.211,21.92,21.92,300.0,0.0
10/11/2023 21:00,0.0,0.362,20.0,20.0,300.0,2.92
10/11/2023 22:00,0.0,0.322,23.73,23.73,300.0,0.04
10/11/2023 23:00,0.0,0.251,19.76,19.76,300.0,1.07
10/12/2023 00:00,0.0,0.248,18.71,18.71,300.0,0.85
10/12/2023 01:00,0.0,0.251,16.51,16.51,300.0,0.81
10/12/2023 02:00,0.0,0.167,14.72,14.72,300.0,0.0
10/12/2023 03:00,0.0,0.357,14.74,14.74,300.0,0.0
10/12/2023 04:00,0.0,0.482,13.76,13.76,300.0,4.56
10/12/2023 05:00,0.0,0.211,12.56,12.56,300.0,3.17
10/12/2023 06:00,46.91,0.464,14.38,15.84,300.0,11.88
10/12/2023 07:00,21.18,0.253,11.2,11.87,300.0,5.16
10/12/2023 08:00,5.46,1.016,11.09,11.26,300.0,0.0
10/12/2023 09:00,23.44,0.265,12.62,13.35,300.0,5.45
10/12/2023 10:00,0.0,0.773,11.64,11.64,300.0,0.0
10/12/2023 11:00,0.0,0.443,13.5,13.5,300.0,0.0
10/12/2023 12:00,0.0,0.191,11.8,11.8,300.0,0.0
10/12/2023 13:00,124.27,0.257,13.02,16.91,300.0,35.1
10/12/2023 14:00,288.61,0.32,16.41,25.43,300.0,71.68
10/12/2023 15:00,418.96,0.61,17.17,30.26,300.0,91.27
10/12/2023 16:00,526.49,0.226,17.51,33.96,300.0,135.84
10/12/2023 17:00,543.93,0.256,19.94,36.94,300.0,134.98
10/12/2023 18:00,594.68,0.353,20.87,39.45,300.0,144.29
10/12/2023 19:00,566.98,0.176,19.99,37.71,300.0,149.39
10/12/2023 20:00,0.0,0.496,20.44,20.44,300.0,0.0
10/12/2023 21:00,0.0,0.273,21.38,21.38,300.0,1.03
10/12/2023 22:00,0.0,0.179,19.02,19.02,300.0,0.0
10/12/2023 23:00,0.0,0.203,18.85,18.85,300.0,0.0
10/13/2023 00:00,0.0,0.578,19.36,19.36,300.0,2.66
10/13/2023 01:00,0.0,0.209,17.32,17.32,300.0,0.7
10/13/2023 02:00,0.0,0.311,15.35,15.35,300.0,0.54
10/13/2023 03:00,0.0,0.205,13.42,13.42,300.0,1.97
10/13/2023 04:00,0.0,0.312,12.04,12.04,300.0,1.22
10/13/2023 05:00,0.0,0.246,12.33,12.33,300.0,0.0
10/13/2023 06:00,0.0,0.278,14.77,14.77,300.0,1.87
10/13/2023 07:00,0.0,0.437,12.08,12.08,300.0,0.0
10/13/2023 08:00,0.0,0.566,9.06,9.06,300.0,0.0
10/13/2023 09:00,25.45,0.222,12.3,13.09,300.0,6.97
10/13/2023 10:00,24.61,0.171,10.6,11.36,300.0,8.24
10/13/2023 11:00,37.75,0.419,12.52,13.7,300.0,8.95
10/13/2023 12:00,0.0,0.643,12.68,12.68,300.0,0.0
10/13/2023 13:00,124.76,0.298,17.8,21.7,300.0,28.83
10/13/2023 14:00,282.57,0.23,14.36,23.19,300.0,76.0
10/13/2023 15:00,411.71,0.367,17.83,30.69,300.0,99.54
10/13/2023 16:00,483.82,0.326,17.54,32.66,300.0,117.76
10/13/2023 17:00,595.07,0.186,20.71,39.3,300.0,151.27
10/13/2023 18:00,626.71,0.233,20.83,40.42,300.0,157.3
10/13/2023 19:00,571.66,0.329,22.78,40.64,300.0,139.03
10/13/2023 20:00,0.0,0.38,22.14,22.14,300.0,0.27
10/13/2023 21:00,0.0,0.422,19.85,19.85,300.0,2.63
10/13/2023 22:00,0.0,0.237,24.77,24.77,300.0,0.0
10/13/2023 23:00,0.0,0.394,20.43,20.43,300.0,0.89
10/14/2023 00:00,0.0,0.386,17.58,17.58,300.0,2.7
10/14/2023 01:00,0.0,0.173,17.51,17.51,300.0,0.0
10/14/2023 02:00,0.0,0.163,16.85,16.85,300.0,0.05
10/14/2023 03:00,0.0,0.246,15.5,15.5,300.0,0.0
10/14/2023 04:00,0.0,0.331,14.15,14.15,300.0,1.19
10/14/2023 05:00,0.0,0.223,13.82,13.82,300.0,1.8
10/14/2023 06:00,0.0,0.25,12.88,12.88,300.0,0.7
10/14/2023 07:00,23.18,0.262,9.81,10.53,300.0,5.99
10/14/2023 08:00,0.0,0.168,14.07,14.07,300.0,0.0
10/14/2023 09:00,0.0,0.324,14.03,14.03,300.0,0.0
10/14/2023 10:00,0.0,0.26,12.78,12.78,300.0,0.0
10/14/2023 11:00,15.2,0.194,12.43,12.9,300.0,4.81
10/14/2023 12:00,0.0,0.233,13.49,13.49,300.0,0.23
10/14/2023 13:00,139.66,1.075,14.13,18.49,300.0,28.26
10/14/2023 14:00,288.62,0.582,15.61,24.63,300.0,63.44
10/14/2023 15:00,410.56,0.599,13.92,26.75,300.0,87.53
10/14/2023 16:00,465.74,0.303,20.7,35.26,300.0,112.87
10/14/2023 17:00,552.91,0.234,21.21,38.49,300.0,138.34
10/14/2023 18:00,593.1,0.223,17.72,36.26,300.0,154.21
10/14/2023 19:00,549.96,0.163,22.07,39.26,300.0,140.83
10/14/2023 20:00,0.0,0.435,20.89,20.89,300.0,0.0
10/14/2023 21:00,0.0,0.176,20.44,20.44,300.0,0.83
10/14/2023 22:00,0.0,0.253,20.98,20.98,300.0,1.7
10/14/2023 23:00,0.0,0.517,16.83,16.83,300.0,0.0
10/15/2023 00:00,0.0,0.258,18.23,18.23,300.0,0.0
10/15/2023 01:00,0.0,0.161,17.16,17.16,300.0,0.0
10/15/2023 02:00,0.0,0.478,15.87,15.87,300.0,1.31
10/15/2023 03:00,0.0,0.176,12.4,12.4,300.0,0.29
10/15/2023 04:00,0.0,0.318,13.92,13.92,300.0,0.0
10/15/2023 05:00,0.0,0.192,13.8,13.8,300.0,1.48
10/15/2023 06:00,0.0,0.241,12.03,12.03,300.0,0.25
10/15/2023 07:00,0.0,0.215,10.58,10.58,300.0,0.0
10/15/2023 08:00,1.85,0.254,14.78,14.84,300.0,0.0
10/15/2023 09:00,0.0,0.185,9.53,9.53,300.0,0.0
10/15/2023 10:00,0.0,0.225,12.58,12.58,300.0,3.91
10/15/2023 11:00,0.0,0.275,12.58,12.58,300.0,0.0
10/15/2023 12:00,0.0,0.229,16.27,16.27,300.0,0.0
10/15/2023 13:00,175.32,0.187,15.04,20.51,300.0,48.01
10/15/2023 14:00,271.59,0.475,16.65,25.14,300.0,64.48
10/15/2023 15:00,414.14,0.546,17.8,30.74,300.0,94.15
10/15/2023 16:00,479.07,0.568,16.66,31.63,300.0,106.59
10/15/2023 17:00,568.18,0.198,17.98,35.74,300.0,146.45
10/15/2023 18:00,551.98,0.252,19.67,36.92,300.0,141.57
10/15/2023 19:00,553.78,0.53,22.02,39.32,300.0,121.82
10/15/2023 20:00,0.0,0.946,21.1,21.1,300.0,0.0
10/15/2023 21:00,0.0,0.176,20.27,20.27,300.0,0.0
10/15/2023 22:00,0.0,0.31,22.14,22.14,300.0,1.2
10/15/2023 23:00,0.0,0.184,16.31,16.31,300.0,2.15
10/16/2023 00:00,0.0,0.315,16.15,16.15,300.0,0.0
10/16/2023 01:00,0.0,0.231,13.14,13.14,300.0,0.14
10/16/2023 02:00,0.0,0.556,17.41,17.41,300.0,0.0
10/16/2023 03:00,0.0,0.169,14.16,14.16,300.0,0.0
10/16/2023 04:00,0.0,0.216,14.54,14.54,300.0,0.0
10/16/2023 05:00,0.0,0.283,11.9,11.9,300.0,2.11
10/16/2023 06:00,0.0,0.223,12.8,12.8,300.0,1.07
10/16/2023 07:00,0.0,0.257,10.58,10.58,300.0,4.21
10/16/2023 08:00,28.08,0.187,11.21,12.09,300.0,6.93
10/16/2023 09:00,0.0,0.411,11.16,11.16,300.0,0.27
10/16/2023 10:00,0.0,0.428,11.77,11.77,300.0,0.62
10/16/2023 11:00,20.92,0.167,14.59,15.24,300.0,7.79
10/16/2023 12:00,0.0,0.326,10.66,10.66,300.0,2.72
10/16/2023 13:00,127.38,0.264,14.2,18.18,300.0,34.6
10/16/2023 14:00,256.95,0.242,15.89,23.92,300.0,66.41
10/16/2023 15:00,396.93,0.344,16.96,29.37,300.0,97.12
10/16/2023 16:00,476.63,0.517,17.5,32.39,300.0,107.44
10/16/2023 17:00,552.6,0.295,18.33,35.6,300.0,139.29
10/16/2023 18:00,539.82,0.175,22.22,39.09,300.0,137.16
10/16/2023 19:00,564.76,0.166,20.32,37.97,300.0,145.56
10/16/2023 20:00,0.0,0.3,24.25,24.25,300.0,1.51
10/16/2023 21:00,0.0,0.272,21.22,21.22,300.0,0.0
10/16/2023 22:00,0.0,0.211,19.49,19.49,300.0,0.0
10/16/2023 23:00,0.0,0.198,19.96,19.96,300.0,2.27
10/17/2023 00:00,0.0,0.233,18.1,18.1,300.0,0.0
10/17/2023 01:00,0.0,0.177,18.75,18.75,300.0,0.0
10/17/2023 02:00,0.0,0.225,13.69,13.69,300.0,2.74
10/17/2023 03:00,0.0,0.193,11.45,11.45,300.0,0.0
10/17/2023 04:00,0.0,0.185,13.48,13.48,300.0,0.0
10/17/2023 05:00,0.0,0.212,13.16,13.16,300.0,3.26
10/17/2023 06:00,0.0,0.173,11.54,11.54,300.0,0.47
10/17/2023 07:00,7.2,0.647,11.62,11.84,300.0,3.0
10/17/2023 08:00,2.73,0.194,11.23,11.31,300.0,0.16
10/17/2023 09:00,23.99,0.276,8.39,9.14,300.0,6.46
10/17/2023 10:00,39.11,0.685,11.53,12.75,300.0,7.33
10/17/2023 11:00,15.19,0.231,13.88,14.36,300.0,4.87
10/17/2023 12:00,27.65,0.75,13.2,14.06,300.0,7.61
10/17/2023 13:00,161.11,0.675,12.18,17.22,300.0,35.96
10/17/2023 14:00,315.81,0.387,14.94,24.81,300.0,80.26
10/17/2023 15:00,435.28,0.159,17.57,31.17,300.0,119.0
10/17/2023 16:00,506.79,0.208,20.63,36.47,300.0,128.68
10/17/2023 17:00,558.16,0.4,16.04,33.48,300.0,132.19
10/17/2023 18:00,559.12,0.21,20.31,37.79,300.0,142.42
10/17/2023 19:00,543.21,0.172,18.87,35.85,300.0,144.59
10/17/2023 20:00,0.0,0.17,21.2,21.2,300.0,0.92
10/17/2023 21:00,0.0,0.239,21.15,21.15,300.0,0.25
10/17/2023 22:00,0.0,0.256,19.42,19.42,300.0,2.03
10/17/2023 23:00,0.0,0.217,19.92,19.92,300.0,0.0
10/18/2023 00:00,0.0,0.352,19.5,19.5,300.0,0.0
10/18/2023 01:00,0.0,0.496,16.34,16.34,300.0,0.0
10/18/2023 02:00,0.0,0.191,13.28,13.28,300.0,0.5
10/18/2023 03:00,0.0,0.273,16.13,16.13,300.0,1.11
10/18/2023 04:00,0.0,0.172,14.03,14.03,300.0,0.0
10/18/2023 05:00,0.0,0.642,12.6,12.6,300.0,0.0
10/18/2023 06:00,28.89,0.399,9.92,10.82,300.0,8.31
10/18/2023 07:00,0.0,0.438,11.94,11.94,300.0,0.26
10/18/2023 08:00,47.95,0.495,13.35,14.85,300.0,8.75
10/18/2023 09:00,21.74,0.215,10.28,10.96,300.0,5.6
10/18/2023 10:00,4.18,0.264,11.1,11.23,300.0,1.91
10/18/2023 11:00,28.5,0.567,10.16,11.05,300.0,10.11
10/18/2023 12:00,0.0,0.417,11.71,11.71,300.0,0.0
10/18/2023 13:00,138.82,0.457,12.38,16.72,300.0,35.83
10/18/2023 14:00,308.21,0.186,15.48,25.12,300.0,82.08
10/18/2023 15:00,357.69,0.16,16.07,27.25,300.0,95.64
10/18/2023 16:00,495.02,0.177,18.35,33.82,300.0,128.75
10/18/2023 17:00,550.26,0.181,17.49,34.68,300.0,146.21
10/18/2023 18:00,598.04,0.346,19.37,38.06,300.0,143.33
10/18/2023 19:00,507.96,0.495,18.69,34.56,300.0,113.82
10/18/2023 20:00,0.0,0.229,20.57,20.57,300.0,0.92
10/18/2023 21:00,0.0,0.239,17.67,17.67,300.0,0.08
10/18/2023 22:00,0.0,0.158,19.85,19.85,300.0,0.22
10/18/2023 23:00,0.0,0.385,18.41,18.41,300.0,0.0
10/19/2023 00:00,0.0,0.489,17.91,17.91,300.0,0.0
10/19/2023 01:00,0.0,0.382,13.95,13.95,300.0,3.38
10/19/2023 02:00,0.0,0.28,16.12,16.12,300.0,2.8
10/19/2023 03:00,0.0,0.191,13.4,13.4,300.0,3.18
10/19/2023 04:00,0.0,0.33,12.96,12.96,300.0,0.0
10/19/2023 05:00,0.0,0.196,8.8,8.8,300.0,0.0
10/19/2023 06:00,0.0,0.189,8.94,8.94,300.0,0.0
10/19/2023 07:00,6.73,0.231,9.72,9.93,300.0,4.06
10/19/2023 08:00,0.0,0.26,12.2,12.2,300.0,0.0
10/19/2023 09:00,0.68,0.23,11.1,11.12,300.0,0.0
10/19/2023 10:00,13.92,0.207,11.0,11.44,300.0,4.7
10/19/2023 11:00,21.65,0.373,10.22,10.89,300.0,4.22
10/19/2023 12:00,0.0,0.216,10.98,10.98,300.0,0.0
10/19/2023 13:00,122.53,0.484,14.26,18.09,300.0,29.93
10/19/2023 14:00,278.58,0.192,16.19,24.89,300.0,74.93
10/19/2023 15:00,401.23,0.32,16.74,29.28,300.0,100.83
10/19/2023 16:00,450.67,0.149,20.2,34.28,300.0,115.46
10/19/2023 17:00,517.42,0.323,17.65,33.82,300.0,125.64
10/19/2023 18:00,539.73,0.279,19.74,36.6,300.0,134.22
10/19/2023 19:00,531.08,0.301,17.43,34.02,300.0,129.14
10/19/2023 20:00,0.0,0.15,20.45,20.45,300.0,0.0
10/19/2023 21:00,0.0,0.199,22.17,22.17,300.0,0.08
10/19/2023 22:00,0.0,0.336,17.91,17.91,300.0,1.4
10/19/2023 23:00,0.0,0.245,19.94,19.94,300.0,0.0
10/20/2023 00:00,0.0,0.293,19.65,19.65,300.0,0.0
10/20/2023 01:00,0.0,0.239,15.25,15.25,300.0,0.0
10/20/2023 02:00,0.0,0.389,15.69,15.69,300.0,0.0
10/20/2023 03:00,0.0,0.244,16.06,16.06,300.0,2.37
10/20/2023 04:00,0.0,0.195,12.83,12.83,300.0,0.0
10/20/2023 05:00,0.0,0.182,12.63,12.63,300.0,0.0
10/20/2023 06:00,3.04,0.847,8.0,8.09,300.0,1.38
10/20/2023 07:00,0.0,0.243,11.05,11.05,300.0,0.0
10/20/2023 08:00,29.56,0.345,10.76,11.69,300.0,9.7
10/20/2023 09:00,9.76,0.561,8.17,8.47,300.0,4.46
10/20/2023 10:00,0.0,0.276,9.21,9.21,300.0,0.28
10/20/2023 11:00,1.89,0.216,12.36,12.42,300.0,1.46
10/20/2023 12:00,2.48,0.583,12.03,12.11,300.0,0.0
10/20/2023 13:00,166.55,0.264,15.36,20.57,300.0,46.29
10/20/2023 14:00,262.81,0.333,15.45,23.67,300.0,65.46
10/20/2023 15:00,403.99,0.245,16.37,28.99,300.0,105.45
10/20/2023 16:00,476.83,0.355,17.23,32.13,300.0,116.44
10/20/2023 17:00,560.73,0.22,18.96,36.48,300.0,143.69
10/20/2023 18:00,575.45,0.339,20.52,38.5,300.0,140.0
10/20/2023 19:00,534.84,0.459,20.62,37.33,300.0,125.65
10/20/2023 20:00,0.0,0.275,19.35,19.35,300.0,0.0
10/20/2023 21:00,0.0,0.583,21.68,21.68,300.0,0.94
10/20/2023 22:00,0.0,0.181,20.3,20.3,300.0,0.0
10/20/2023 23:00,0.0,0.59,19.1,19.1,300.0,2.06
10/21/2023 00:00,0.0,0.33,17.48,17.48,300.0,0.0
10/21/2023 01:00,0.0,0.146,16.88,16.88,300.0,6.29
10/21/2023 02:00,0.0,0.267,12.09,12.09,300.0,0.0
10/21/2023 03:00,0.0,0.158,13.91,13.91,300.0,4.29
10/21/2023 04:00,0.0,0.162,14.8,14.8,300.0,1.98
10/21/2023 05:00,0.0,0.156,11.63,11.63,300.0,0.0
10/21/2023 06:00,21.96,0.377,10.63,11.32,300.0,10.4
10/21/2023 07:00,0.0,0.394,9.12,9.12,300.0,0.0
10/21/2023 08:00,2.54,0.226,10.58,10.66,300.0,0.09
10/21/2023 09:00,23.0,0.234,9.72,10.44,300.0,3.91
10/21/2023 10:00,0.0,0.374,12.47,12.47,300.0,0.0
10/21/2023 11:00,40.37,0.181,10.01,11.27,300.0,11.57
10/21/2023 12:00,0.0,0.152,11.66,11.66,300.0,1.66
10/21/2023 13:00,143.93,0.188,12.64,17.14,300.0,45.43
10/21/2023 14:00,284.02,0.439,17.59,26.47,300.0,66.99
10/21/2023 15:00,400.02,0.222,15.85,28.35,300.0,100.47
10/21/2023 16:00,477.62,0.393,16.52,31.44,300.0,116.02
10/21/2023 17:00,546.55,0.62,15.24,32.32,300.0,115.68
10/21/2023 18:00,555.56,0.15,17.8,35.16,300.0,151.99
10/21/2023 19:00,561.82,0.283,20.46,38.02,300.0,138.65
10/21/2023 20:00,0.0,0.366,20.63,20.63,300.0,0.0
10/21/2023 21:00,0.0,0.173,18.69,18.69,300.0,0.0
10/21/2023 22:00,0.0,0.308,18.28,18.28,300.0,1.25
10/21/2023 23:00,0.0,0.201,21.16,21.16,300.0,0.0
10/22/2023 00:00,0.0,0.298,21.24,21.24,300.0,2.94
10/22/2023 01:00,0.0,0.182,17.71,17.71,300.0,0.0
10/22/2023 02:00,0.0,0.498,17.03,17.03,300.0,2.83
10/22/2023 03:00,0.0,0.575,16.06,16.06,300.0,0.0
10/22/2023 04:00,0.0,0.162,15.51,15.51,300.0,0.0
10/22/2023 05:00,0.0,0.477,10.7,10.7,300.0,1.66
10/22/2023 06:00,12.51,0.249,9.05,9.44,300.0,2.59
10/22/2023 07:00,0.0,0.168,12.61,12.61,300.0,0.0
10/22/2023 08:00,31.58,0.182,8.25,9.23,300.0,7.17
10/22/2023 09:00,8.77,0.5,8.32,8.59,300.0,0.01
10/22/2023 10:00,18.72,0.298,8.85,9.44,300.0,6.41
10/22/2023 11:00,0.0,0.159,10.96,10.96,300.0,0.0
10/22/2023 12:00,0.0,0.264,9.22,9.22,300.0,0.0
10/22/2023 13:00,148.18,0.353,11.25,15.88,300.0,40.21
10/22/2023 14:00,274.86,0.243,13.76,22.35,300.0,76.16
10/22/2023 15:00,401.61,0.193,14.19,26.74,300.0,108.44
10/22/2023 16:00,461.01,0.52,18.79,33.19,300.0,105.19
10/22/2023 17:00,523.33,0.739,18.24,34.59,300.0,102.33
10/22/2023 18:00,564.41,0.246,19.89,37.53,300.0,143.38
10/22/2023 19:00,476.78,0.262,20.22,35.12,300.0,120.75
10/22/2023 20:00,0.0,0.18,19.38,19.38,300.0,0.0
10/22/2023 21:00,0.0,0.362,21.0,21.0,300.0,4.11
10/22/2023 22:00,0.0,0.28,19.7,19.7,300.0,0.47
10/22/2023 23:00,0.0,0.164,17.75,17.75,300.0,0.0
10/23/2023 00:00,0.0,0.264,14.52,14.52,300.0,0.04
10/23/2023 01:00,0.0,0.201,16.62,16.62,300.0,0.0
10/23/2023 02:00,0.0,0.192,12.66,12.66,300.0,0.0
10/23/2023 03:00,0.0,0.261,13.82,13.82,300.0,0.0
10/23/2023 04:00,0.0,0.172,12.17,12.17,300.0,0.0
10/23/2023 05:00,0.0,0.45,8.97,8.97,300.0,0.0
10/23/2023 06:00,0.0,0.18,10.61,10.61,300.0,2.5
10/23/2023 07:00,0.0,0.363,10.0,10.0,300.0,0.0
10/23/2023 08:00,16.76,0.155,9.84,10.36,300.0,3.06
10/23/2023 09:00,0.0,0.349,9.94,9.94,300.0,0.0
10/23/2023 10:00,0.0,0.223,9.24,9.24,300.0,0.0
10/23/2023 11:00,0.0,0.173,11.9,11.9,300.0,2.05
10/23/2023 12:00,16.64,0.637,11.02,11.54,300.0,4.34
10/23/2023 13:00,127.9,0.214,11.64,15.64,300.0,37.16
10/23/2023 14:00,274.82,0.201,15.56,24.15,300.0,76.86
10/23/2023 15:00,404.11,0.327,17.25,29.87,300.0,100.3
10/23/2023 16:00,438.38,0.288,17.96,31.66,300.0,113.79
10/23/2023 17:00,517.25,0.277,17.77,33.94,300.0,129.04
10/23/2023 18:00,533.01,0.452,15.97,32.63,300.0,121.49
10/23/2023 19:00,525.74,0.307,21.6,38.03,300.0,129.03
10/23/2023 20:00,0.0,0.219,16.61,16.61,300.0,0.29
10/23/2023 21:00,0.0,0.263,20.26,20.26,300.0,0.29
10/23/2023 22:00,0.0,0.171,22.04,22.04,300.0,2.03
10/23/2023 23:00,0.0,0.319,18.31,18.31,300.0,0.21
10/24/2023 00:00,0.0,0.24,17.34,17.34,300.0,0.63
10/24/2023 01:00,0.0,0.21,16.27,16.27,300.0,2.72
10/24/2023 02:00,0.0,0.345,14.7,14.7,300.0,0.53
10/24/2023 03:00,0.0,0.613,16.64,16.64,300.0,0.99
10/24/2023 04:00,0.0,0.316,10.64,10.64,300.0,0.0
10/24/2023 05:00,0.0,0.191,9.42,9.42,300.0,7.44
10/24/2023 06:00,0.0,0.215,9.58,9.58,300.0,0.0
10/24/2023 07:00,19.81,0.435,12.19,12.8,300.0,3.94
10/24/2023 08:00,23.34,0.197,8.54,9.27,300.0,5.61
10/24/2023 09:00,3.72,0.289,10.22,10.34,300.0,5.24
10/24/2023 10:00,0.0,0.224,11.68,11.68,300.0,0.0
10/24/2023 11:00,0.0,0.155,12.04,12.04,300.0,0.88
10/24/2023 12:00,3.89,0.226,13.43,13.55,300.0,0.0
10/24/2023 13:00,114.83,0.185,15.24,18.83,300.0,30.11
10/24/2023 14:00,258.86,0.23,14.87,22.96,300.0,70.94
10/24/2023 15:00,348.08,0.367,15.01,25.89,300.0,85.21
10/24/2023 16:00,472.98,0.253,17.12,31.91,300.0,122.0
10/24/2023 17:00,517.31,0.197,17.43,33.6,300.0,137.09
10/24/2023 18:00,499.21,0.145,22.52,38.12,300.0,135.84
10/24/2023 19:00,521.02,0.347,18.43,34.72,300.0,123.78
10/24/2023 20:00,0.0,0.419,20.13,20.13,300.0,0.0
10/24/2023 21:00,0.0,0.153,16.98,16.98,300.0,0.0
10/24/2023 22:00,0.0,0.311,18.93,18.93,300.0,0.0
10/24/2023 23:00,0.0,0.197,17.51,17.51,300.0,5.14
10/25/2023 00:00,0.0,0.156,17.78,17.78,300.0,0.0
10/25/2023 01:00,0.0,0.139,16.61,16.61,300.0,0.0
10/25/2023 02:00,0.0,0.432,16.39,16.39,300.0,0.0
10/25/2023 03:00,0.0,0.141,14.97,14.97,300.0,0.0
10/25/2023 04:00,0.0,0.187,11.66,11.66,300.0,0.0
10/25/2023 05:00,0.0,0.599,9.31,9.31,300.0,0.0
10/25/2023 06:00,0.0,0.146,8.69,8.69,300.0,0.0
10/25/2023 07:00,50.15,0.144,9.89,11.45,300.0,19.08
10/25/2023 08:00,0.0,0.172,9.5,9.5,300.0,0.64
10/25/2023 09:00,0.0,0.62,9.82,9.82,300.0,0.0
10/25/2023 10:00,65.88,0.314,9.13,11.19,300.0,22.09
10/25/2023 11:00,8.42,0.252,12.88,13.15,300.0,0.6
10/25/2023 12:00,0.0,0.459,9.55,9.55,300.0,1.2
10/25/2023 13:00,153.48,0.176,12.08,16.88,300.0,41.05
10/25/2023 14:00,245.73,0.303,12.65,20.33,300.0,66.05
10/25/2023 15:00,391.44,0.222,15.24,27.48,300.0,101.79
10/25/2023 16:00,452.93,0.175,18.63,32.79,300.0,121.59
10/25/2023 17:00,501.09,0.256,17.37,33.03,300.0,131.94
10/25/2023 18:00,560.05,0.359,18.74,36.25,300.0,134.33
10/25/2023 19:00,521.21,0.239,20.09,36.38,300.0,128.08
10/25/2023 20:00,0.0,0.202,18.76,18.76,300.0,0.07
10/25/2023 21:00,0.0,0.152,19.67,19.67,300.0,0.96
10/25/2023 22:00,0.0,0.27,18.97,18.97,300.0,1.8
10/25/2023 23:00,0.0,0.19,16.1,16.1,300.0,2.95
10/26/2023 00:00,0.0,0.2,15.93,15.93,300.0,3.05
10/26/2023 01:00,0.0,0.201,15.95,15.95,300.0,0.0
10/26/2023 02:00,0.0,0.231,16.05,16.05,300.0,0.0
10/26/2023 03:00,0.0,0.22,14.75,14.75,300.0,0.0
10/26/2023 04:00,0.0,0.423,14.77,14.77,300.0,0.0
10/26/2023 05:00,0.0,0.249,11.31,11.31,300.0,0.95
10/26/2023 06:00,2.74,0.312,9.17,9.26,300.0,0.0
10/26/2023 07:00,0.0,0.263,9.2,9.2,300.0,0.0
10/26/2023 08:00,0.0,0.14,8.95,8.95,300.0,1.12
10/26/2023 09:00,4.42,0.181,8.68,8.82,300.0,0.0
10/26/2023 10:00,0.0,0.163,10.37,10.37,300.0,0.74
10/26/2023 11:00,6.75,0.256,11.23,11.44,300.0,0.25
10/26/2023 12:00,0.43,0.559,9.86,9.87,300.0,0.68
10/26/2023 13:00,151.01,0.156,14.46,19.18,300.0,41.34
10/26/2023 14:00,275.09,0.215,11.37,19.96,300.0,71.82
10/26/2023 15:00,373.63,0.251,15.08,26.76,300.0,100.1
10/26/2023 16:00,426.16,0.194,18.35,31.66,300.0,111.56
10/26/2023 17:00,541.64,0.278,18.57,35.49,300.0,135.0
10/26/2023 18:00,520.83,0.202,17.92,34.19,300.0,134.69
10/26/2023 19:00,504.2,0.217,21.91,37.66,300.0,129.94
10/26/2023 20:00,0.0,0.354,18.46,18.46,300.0,0.67
10/26/2023 21:00,0.0,0.236,15.95,15.95,300.0,1.08
10/26/2023 22:00,0.0,0.32,19.13,19.13,300.0,0.0
10/26/2023 23:00,0.0,0.249,14.99,14.99,300.0,0.0
10/27/2023 00:00,0.0,0.17,15.24,15.24,300.0,0.83
10/27/2023 01:00,0.0,0.195,16.21,16.21,300.0,3.09
10/27/2023 02:00,0.0,0.265,13.29,13.29,300.0,0.61
10/27/2023 03:00,0.0,0.214,13.56,13.56,300.0,0.0
10/27/2023 04:00,0.0,0.144,9.75,9.75,300.0,0.54
10/27/2023 05:00,0.0,0.271,11.74,11.74,300.0,0.0
10/27/2023 06:00,0.0,0.301,7.12,7.12,300.0,0.0
10/27/2023 07:00,5.05,0.168,11.13,11.29,300.0,0.0
10/27/2023 08:00,4.08,0.481,8.27,8.4,300.0,0.89
10/27/2023 09:00,12.06,0.233,11.45,11.83,300.0,3.43
10/27/2023 10:00,0.0,0.15,8.39,8.39,300.0,0.0
10/27/2023 11:00,14.2,0.167,13.34,13.78,300.0,5.86
